ProbeID	GeneSymbol
ILMN_1685378	RPS7
ILMN_1671217	RPS15
ILMN_1683447	RPL35
ILMN_1772782	RIMBP3C
ILMN_1681674	MAD1L1
ILMN_1713750	BCRP2
ILMN_1672074	SHISA8
ILMN_1738867	TYMP
ILMN_1735274	ARGFX
ILMN_1769703	ACTR3BP2
ILMN_1746362	LIMS3
ILMN_1799569	LIMS3
ILMN_1693665	LIMS1
ILMN_1770994	LINC01191
ILMN_1677764	FAR2P1
ILMN_1679545	FAR2P1
ILMN_1659631	FAR2P1
ILMN_1773952	LOC440910
ILMN_1657421	YWHAE
ILMN_1663081	LINC01124
ILMN_1699015	H3-3A
ILMN_1689712	RPLP1
ILMN_1690295	RPS29
ILMN_1741507	CT75
ILMN_1698043	LINC00971
ILMN_1698578	LOC100506990
ILMN_1797764	RPL22L1
ILMN_1673296	RPS20
ILMN_1809146	MELTF
ILMN_1788951	ZNF705A
ILMN_1740443	UGT2B4
ILMN_1761281	MT2A
ILMN_1797047	TMEM150C
ILMN_1716601	EEF1A1
ILMN_1683498	RPL7A
ILMN_1693523	GUSBP5
ILMN_1667916	PTGES3
ILMN_1774390	C4orf47
ILMN_1714477	DUX4L4
ILMN_1730616	MARCHF11
ILMN_1714808	LOC100133050
ILMN_1742163	MTMR12
ILMN_1771494	IRF1-AS1
ILMN_1675522	RPLP0
ILMN_1778111	LINC01000
ILMN_1741076	POM121L2
ILMN_1743755	C6orf226
ILMN_1777650	TMEM151B
ILMN_1767514	ZC3H11A
ILMN_1651727	OOEP
ILMN_1792308	LINC00602
ILMN_1715546	RNF216P1
ILMN_1652646	LOC100131257
ILMN_1667452	ZNRF2P1
ILMN_1749907	CCT6P3
ILMN_1707685	LOC441242
ILMN_1681160	CCT6P1
ILMN_1729901	RPL35
ILMN_1662752	SPDYE7P
ILMN_1662397	FDPSP2
ILMN_1763999	AKR1B15
ILMN_1764697	CTAGE15
ILMN_1723953	FAM90A1
ILMN_1805993	FAM90A1
ILMN_1778220	FAM90A7P
ILMN_1664937	FAM90A8P
ILMN_1717884	FAM90A8P
ILMN_1675099	FAM90A18P
ILMN_1660797	FAM90A25P
ILMN_1748555	FAM90A10P
ILMN_1751044	FAM90A1
ILMN_1658938	FAM90A13P
ILMN_1784891	FAM66C
ILMN_1658295	REXO1L1P
ILMN_1731097	AARD
ILMN_1674486	KIAA2026
ILMN_1762977	ANKRD30BP2
ILMN_1718034	PTMA
ILMN_1702496	STX17-AS1
ILMN_1795673	STPG3
ILMN_1674201	MFN1
ILMN_1781275	BTBD7
ILMN_1689120	FRG2B
ILMN_1761331	SSU72
ILMN_1696886	SEPTIN7P2
ILMN_1731707	SEPTIN7
ILMN_1761445	TPBGL
ILMN_1677416	IPPK
ILMN_1765341	LOC441666
ILMN_1709024	DNM1P46
ILMN_1669350	DNM1P46
ILMN_1703337	RNA18SN5
ILMN_1782994	WBP11P1
ILMN_1683604	TARM1
ILMN_1708608	ANKRD65
ILMN_1796285	PRAMEF10
ILMN_1713394	RPS16
ILMN_1652209	BMS1
ILMN_1712689	SAP18
ILMN_1724391	ICA1L
ILMN_1651651	LOC442132
ILMN_1742467	PTCHD4
ILMN_1728450	SLC25A51P1
ILMN_1785452	PTGER4P2-CDK2AP2P2
ILMN_1669486	ADAM3A
ILMN_1804654	MKI67
ILMN_1700229	CRPPA
ILMN_1681884	LRRC72
ILMN_1654049	IGLON5
ILMN_1690224	SPDYE2
ILMN_1791375	STAG3L1
ILMN_1682685	SPDYE3
ILMN_1663173	STAG3L2
ILMN_1797980	SPDYE5
ILMN_1699383	LOC729609
ILMN_1652023	AGFG2
ILMN_1809516	EIF3IP1
ILMN_1668451	LMOD2
ILMN_1790114	LRRC37A
ILMN_1693026	GEMIN8P4
ILMN_1685854	IGIP
ILMN_1756934	GS1-124K5.11
ILMN_1730745	CCDC73
ILMN_1767665	GPX8
ILMN_1717565	CLEC18C
ILMN_1786564	POTEF
ILMN_1717010	WDPCP
ILMN_1688606	RNFT1
ILMN_1766178	DRICH1
ILMN_1702797	YIF1B
ILMN_1745071	LOC541473
ILMN_1798472	UBA6-AS1
ILMN_1808053	CCDC157
ILMN_1767809	DNAJC25-GNG10
ILMN_1660017	PRR5
ILMN_1754134	LOC554206
ILMN_1741908	DPY19L2P4
ILMN_1749341	ANKRD30BL
ILMN_1757747	ASPDH
ILMN_1764714	ANGPTL8
ILMN_1804415	SMAGP
ILMN_1657429	SMAGP
ILMN_1788416	ABHD17C
ILMN_1676833	CYB5RL
ILMN_1731804	LOC606724
ILMN_1811715	LOC613038
ILMN_1659214	CTXN3
ILMN_1699178	FDPSP2
ILMN_1764782	SCART1
ILMN_1727553	ZBED8
ILMN_1695631	CHP2
ILMN_1745171	RPL31P11
ILMN_1722272	LINC00616
ILMN_1707904	LEF1-AS1
ILMN_1698164	LOC729737
ILMN_1705630	ECSCR
ILMN_1687764	SEPTIN14
ILMN_1670410	LINC01001
ILMN_1671701	RPSA
ILMN_1678329	TNRC18
ILMN_1679208	LHFPL3-AS1
ILMN_1664008	IGLON5
ILMN_1660110	RPL7
ILMN_1692249	RPL7
ILMN_1691592	SUMF2
ILMN_1692198	GTF2IRD1
ILMN_1772057	COL28A1
ILMN_1663350	CARF
ILMN_1669096	CDC26
ILMN_1676411	PMS2P2
ILMN_1787717	GTF2IRD1
ILMN_1681300	TLK2
ILMN_1660927	FAM185A
ILMN_1712155	RPL6
ILMN_1660357	LINC-PINT
ILMN_1695775	KPNA2
ILMN_1670019	PEG10
ILMN_1679025	RPS3A
ILMN_1745900	RPS3A
ILMN_1693212	TPTEP1
ILMN_1689093	UNCX
ILMN_1687913	ELFN1
ILMN_1721614	ZNF890P
ILMN_1684678	ZNF815P
ILMN_1690981	HDAC9
ILMN_1666362	RAPGEF5
ILMN_1676061	CLK2P1
ILMN_1697232	HOXA11-AS
ILMN_1655624	LOC100130673
ILMN_1671646	LOC646999
ILMN_1803968	SSBP3
ILMN_1790759	SEPTIN7P2
ILMN_1770831	GTF2IP20
ILMN_1695872	CDC42
ILMN_1692597	SUMO2
ILMN_1679784	LINC00265
ILMN_1658697	LINC00999
ILMN_1685239	PDE7A
ILMN_1705407	NOP56
ILMN_1655162	HCP5
ILMN_1673753	ABCF1
ILMN_1656073	MYL12A
ILMN_1771238	CHM
ILMN_1739736	UBR5
ILMN_1687168	CEP170
ILMN_1734618	MGAM2
ILMN_1674754	RPS8
ILMN_1679020	NXF5
ILMN_1791084	ROBO1
ILMN_1658190	ZNF883
ILMN_1671320	NEDD8
ILMN_1815268	SCART1
ILMN_1701770	SLC9B1
ILMN_1753973	SCART1
ILMN_1660376	RPL13A
ILMN_1686558	RPL32
ILMN_1685713	TRIM64B
ILMN_1690970	LINC00892
ILMN_1724230	FRG1
ILMN_1797398	HSPD1
ILMN_1653207	TET1
ILMN_1789690	FOXI3
ILMN_1771861	RPL17
ILMN_1652745	RPL23AP7
ILMN_1676596	LINC00266-1
ILMN_1766894	SPATA31A7
ILMN_1686514	LOC729737
ILMN_1698519	LINC01347
ILMN_1679867	HSF1
ILMN_1658571	ZNF876P
ILMN_1689604	ZNF876P
ILMN_1684166	MAFIP
ILMN_1655222	MAFIP
ILMN_1792867	DEFB128
ILMN_1711965	CCRL2
ILMN_1687724	RAP1GDS1
ILMN_1712886	GOLGA6L5P
ILMN_1697006	LINC00863
ILMN_1766660	NUTM2A
ILMN_1794799	MPHOSPH8
ILMN_1789086	LOC100288069
ILMN_1656772	LOC100288069
ILMN_1770818	FAM13A-AS1
ILMN_1770531	GOLGA8T
ILMN_1681996	LINC00863
ILMN_1675550	TRIM43
ILMN_1667970	SUMO2
ILMN_1675281	PRECSIT
ILMN_1793460	SPOPL
ILMN_1716012	RN7SL1
ILMN_1712854	ADARB2-AS1
ILMN_1795927	PSPC1
ILMN_1686925	WHAMMP1
ILMN_1677959	WHAMM
ILMN_1786382	LOC389834
ILMN_1728798	LOC389834
ILMN_1756407	LOC389834
ILMN_1690846	MXRA8
ILMN_1700453	ANKRD65
ILMN_1688137	GOLGA2P10
ILMN_1788638	SPATA31A3
ILMN_1678944	GOLGA6L5P
ILMN_1713650	GOLGA8A
ILMN_1757084	ADH5
ILMN_1738554	ADH5
ILMN_1653865	RPL7L1
ILMN_1731445	NANOG
ILMN_1775307	CHRFAM7A
ILMN_1652297	LINC02275
ILMN_1712405	LINC02275
ILMN_1672428	MROH6
ILMN_1672566	FGFR3
ILMN_1757072	FKBP1A
ILMN_1779032	SDHC
ILMN_1799837	POTEM
ILMN_1692119	SNX19
ILMN_1666970	FASTKD1
ILMN_1665365	MATR3
ILMN_1652611	C1D
ILMN_1676011	FXYD6
ILMN_1667532	MICAL3
ILMN_1657914	NFE4
ILMN_1711599	ZFP62
ILMN_1706708	EPPK1
ILMN_1759913	MIR205HG
ILMN_1779615	EIF5AL1
ILMN_1676335	CSNK1G2
ILMN_1677837	UBTFL1
ILMN_1652206	WDR97
ILMN_1659389	RAD21L1
ILMN_1776455	ZNF812P
ILMN_1774878	OTOGL
ILMN_1769860	C2orf27A
ILMN_1702831	SAXO2
ILMN_1796206	KMT2C
ILMN_1655605	FAM207A
ILMN_1682939	TMEM98
ILMN_1700855	MGAM2
ILMN_1675792	RGMB-AS1
ILMN_1736175	TTTY7B
ILMN_1747238	WHAMM
ILMN_1659421	FAM41C
ILMN_1680070	MUC6
ILMN_1657932	MUC6
ILMN_1658200	C8orf88
ILMN_1651664	SDHA
ILMN_1655244	DEXI
ILMN_1793287	DEXI
ILMN_1701020	LRRC69
ILMN_1658283	RPL17
ILMN_1778505	GOLGA2P2Y
ILMN_1752798	LINC01347
ILMN_1699982	LINC01002
ILMN_1684029	FOXK1
ILMN_1749776	LINC01347
ILMN_1678895	GTF2IP20
ILMN_1695034	HNRNPA1
ILMN_1810678	ZNF345
ILMN_1651221	EFCAB1
ILMN_1669981	BMS1P1
ILMN_1666418	TCERG1L
ILMN_1732806	FNDC7
ILMN_1688246	LINC00205
ILMN_1682793	MROH1
ILMN_1674837	SPATA42
ILMN_1672604	SET
ILMN_1652230	RPS29
ILMN_1670374	PSPC1
ILMN_1749586	ZNF252P
ILMN_1703425	LINC00943
ILMN_1674190	LINC00943
ILMN_1683690	DCDC2B
ILMN_1671200	LOC442028
ILMN_1653039	RPS23
ILMN_1703052	INSYN2A
ILMN_1705557	SPATA31C1
ILMN_1699340	ZNF711
ILMN_1683183	FLVCR1-DT
ILMN_1750368	FLVCR1-DT
ILMN_1775293	RBBP4
ILMN_1674080	FABP5
ILMN_1762843	FAM163B
ILMN_1698304	PGAM1
ILMN_1658375	GRIK1-AS1
ILMN_1703475	CLSPN
ILMN_1679371	HSF1
ILMN_1655710	RPS25
ILMN_1745542	LOC642929
ILMN_1724295	RPL36A
ILMN_1729644	SMIM5
ILMN_1690616	SMIM5
ILMN_1753340	GGT1
ILMN_1719072	DNAJC3-DT
ILMN_1691104	PGAM4
ILMN_1682953	PGAM4
ILMN_1675894	HNRNPA1
ILMN_1673322	SLED1
ILMN_1651396	ABCA9
ILMN_1814132	LOC100133050
ILMN_1660498	RPS27
ILMN_1663054	TXNDC11
ILMN_1658439	TRAPPC13
ILMN_1659383	FBF1
ILMN_1673329	TXNDC11
ILMN_1661040	KLHL12
ILMN_1681760	ZC3H11A
ILMN_1703101	GNAS
ILMN_1765275	LOC642929
ILMN_1669848	FAM25A
ILMN_1809783	FAM25A
ILMN_1688814	SERPINB6
ILMN_1662988	LOC643201
ILMN_1723774	LOC643201
ILMN_1656883	LOC643201
ILMN_1654317	TUBBP5
ILMN_1802181	TUBBP5
ILMN_1783705	GRXCR2
ILMN_1797785	GRXCR2
ILMN_1664074	TMEM72
ILMN_1693966	ISG20L2
ILMN_1731010	CCT6A
ILMN_1733023	CCT6P3
ILMN_1707620	NCR3LG1
ILMN_1653092	FAM186A
ILMN_1707659	FAM186A
ILMN_1666984	CDHR3
ILMN_1661348	HSPD1
ILMN_1693459	LINC00894
ILMN_1707021	LINC00894
ILMN_1671067	MED13
ILMN_1757278	HSPD1
ILMN_1756139	ST13
ILMN_1789965	LOC100288069
ILMN_1661495	KIAA0754
ILMN_1691582	POM121L8P
ILMN_1702678	POM121L10P
ILMN_1664948	TAGLN2
ILMN_1652175	KRTAP9-8
ILMN_1673294	TAFA5
ILMN_1653829	C15orf62
ILMN_1727852	LOC643339
ILMN_1734532	CHM
ILMN_1655789	LINC00668
ILMN_1760338	SUMO2
ILMN_1656842	LINC00452
ILMN_1753663	ARL4A
ILMN_1682288	GUSBP15
ILMN_1667551	GUSBP14
ILMN_1653420	BTBD18
ILMN_1778843	TMEM253
ILMN_1653428	SPINK9
ILMN_1658593	PURPL
ILMN_1700280	PURPL
ILMN_1663128	LOC643406
ILMN_1673694	BTF3
ILMN_1712141	LIPK
ILMN_1722050	PTGER4P2-CDK2AP2P2
ILMN_1800689	HERC2P7
ILMN_1653667	TBX1
ILMN_1719139	LINC01094
ILMN_1761122	CSAG3
ILMN_1720944	CNOT7
ILMN_1655250	GLYATL1
ILMN_1771182	HSP90B3P
ILMN_1651517	KRT8
ILMN_1749822	TSG1
ILMN_1704824	RPL29
ILMN_1654637	SETD5
ILMN_1660869	HYPK
ILMN_1804142	SNX22
ILMN_1682736	BRD7P3
ILMN_1727932	FAM25C
ILMN_1716991	ARHGAP42
ILMN_1655771	SETMAR
ILMN_1759872	DHFR
ILMN_1750636	RPS26
ILMN_1665024	FRYL
ILMN_1716266	LINC00865
ILMN_1680887	CLIC1
ILMN_1700880	OAT
ILMN_1651711	AGAP4
ILMN_1660151	SSX6P
ILMN_1791819	SPINT3
ILMN_1780806	ANKRD36B
ILMN_1655365	CCDC173
ILMN_1782197	ZNF300P1
ILMN_1746693	UBTFL1
ILMN_1774673	LINC02523
ILMN_1725075	TPM4
ILMN_1658957	DDX11L2
ILMN_1662165	ZNF862
ILMN_1705605	DDX11L2
ILMN_1715180	UBR3
ILMN_1689327	HMGN2
ILMN_1779418	SLC35G6
ILMN_1664118	CADM2
ILMN_1710406	PSMC1
ILMN_1673980	CCER2
ILMN_1813801	PSMC1
ILMN_1702439	CCDC168
ILMN_1776250	GOLGA6L5P
ILMN_1674316	GOLGA2P10
ILMN_1666165	CASC16
ILMN_1668239	SCGB1B2P
ILMN_1688812	LINC00189
ILMN_1652649	NECTIN2
ILMN_1689190	SUGT1P3
ILMN_1666118	FAF2
ILMN_1712016	TRAF3IP2-AS1
ILMN_1718699	RAP1B
ILMN_1752978	LINC02453
ILMN_1676146	KRTAP2-2
ILMN_1702198	HMGN1
ILMN_1778223	CNTNAP3
ILMN_1675546	KRTAP27-1
ILMN_1658563	KRT40
ILMN_1732745	CES5AP1
ILMN_1657728	PDCL3
ILMN_1677711	PGA5
ILMN_1727539	PGA5
ILMN_1718032	ZFP62
ILMN_1689234	ZFP62
ILMN_1776420	TMPPE
ILMN_1774211	TMPPE
ILMN_1668538	GSPT1
ILMN_1656233	SPDYE7P
ILMN_1665390	SPDYE7P
ILMN_1678314	SPDYE7P
ILMN_1686165	KRT3
ILMN_1653769	CBLN3
ILMN_1709514	TPT1
ILMN_1783620	CHST10
ILMN_1746919	SHPK
ILMN_1686410	SOCS5
ILMN_1731559	RNF222
ILMN_1662479	RNF222
ILMN_1811477	PRR21
ILMN_1671819	RPL7
ILMN_1662391	SPDYE8
ILMN_1700466	SMU1
ILMN_1671800	CRNDE
ILMN_1674694	MIR924HG
ILMN_1654474	MIR924HG
ILMN_1676009	NDOR1
ILMN_1677591	CCL4L2
ILMN_1661799	HIGD1A
ILMN_1807230	PDXDC2P-NPIPB14P
ILMN_1692956	RPLP2
ILMN_1669634	TIGD1
ILMN_1660187	MKRN2OS
ILMN_1810696	TMEM88B
ILMN_1773472	FRG1JP
ILMN_1781677	FNDC10
ILMN_1721868	KPNA2
ILMN_1788391	GLUD1
ILMN_1655408	PRCP
ILMN_1735955	RPL23AP7
ILMN_1720140	NONO
ILMN_1682085	NONO
ILMN_1732074	HNRNPA1
ILMN_1661917	RPL10
ILMN_1664193	C18orf63
ILMN_1733065	ASTN2-AS1
ILMN_1701753	HNRNPK
ILMN_1702202	GLYCAM1
ILMN_1695583	PSMC1
ILMN_1680695	SDHAF1
ILMN_1702960	ARL14EPL
ILMN_1750885	ARL14EPL
ILMN_1769024	FAM41C
ILMN_1703894	SLX1B
ILMN_1776527	SLX1A-SULT1A3
ILMN_1713583	RPL23AP53
ILMN_1798940	CCT8
ILMN_1772538	FAM215A
ILMN_1749419	PRKAG2
ILMN_1712946	ARL17A
ILMN_1651253	WIPF3
ILMN_1666540	WIPF3
ILMN_1761502	CAPN8
ILMN_1691402	SEPTIN7P9
ILMN_1665700	DRGX
ILMN_1695585	RPS26
ILMN_1664314	FIRRE
ILMN_1692696	MAPT-IT1
ILMN_1689153	LOC642929
ILMN_1663598	LINC00266-1
ILMN_1701966	FIRRE
ILMN_1660839	LINC00622
ILMN_1678906	GTF2IP20
ILMN_1658318	COLCA2
ILMN_1772603	MAPK8IP1P2
ILMN_1692481	LINC01003
ILMN_1724865	DPPA3
ILMN_1668014	CELF4
ILMN_1700387	KIAA1143
ILMN_1693372	IPO7
ILMN_1652215	UQCR10
ILMN_1811539	FLJ43315
ILMN_1796895	PCAT19
ILMN_1684922	AQP7P3
ILMN_1686388	TPM3
ILMN_1764163	TPM3
ILMN_1684885	KRTAP4-8
ILMN_1654064	EPB41L5
ILMN_1767846	PGM3
ILMN_1758196	SCART1
ILMN_1652365	DNAH14
ILMN_1656697	SCART1
ILMN_1806253	KRTAP2-1
ILMN_1694043	DNAH14
ILMN_1669119	KRTAP1-1
ILMN_1675168	GCNT2P1
ILMN_1796099	HMGB1
ILMN_1731395	HMGB1
ILMN_1711628	KRTAP1-3
ILMN_1709803	ZKSCAN3
ILMN_1677805	DNAH14
ILMN_1681558	KRTAP1-5
ILMN_1652439	KRTAP3-1
ILMN_1662497	KRTAP3-2
ILMN_1730448	DEFB108B
ILMN_1655905	DEFB131A
ILMN_1712347	SRSF6
ILMN_1660757	SRSF6
ILMN_1693655	TMEM30CP
ILMN_1666853	NDUFA3
ILMN_1789809	RPL13AP6
ILMN_1748007	KREMEN1
ILMN_1728481	PXDNL
ILMN_1665302	WDR38
ILMN_1693580	LINC00999
ILMN_1771172	LOC642929
ILMN_1683828	SMIM10
ILMN_1695537	EXOC5
ILMN_1678942	EXOC5
ILMN_1677790	LOC644554
ILMN_1662862	EXOC5
ILMN_1808661	TOMM5
ILMN_1683849	AGAP11
ILMN_1712847	LARP1B
ILMN_1679044	EWSR1
ILMN_1664233	TMC6
ILMN_1710362	DDHD1
ILMN_1661066	SMIM10L2B
ILMN_1768558	POTEM
ILMN_1753692	SRGAP2B
ILMN_1664452	RAB13
ILMN_1777359	LINC01091
ILMN_1770739	LINC02591
ILMN_1720192	NPEPPS
ILMN_1812250	RBBP5
ILMN_1687123	LOC100132154
ILMN_1652931	CLDN25
ILMN_1653033	SETMAR
ILMN_1783303	HSP90AB4P
ILMN_1711101	CDRT15P2
ILMN_1658748	LIMD1-AS1
ILMN_1684266	LIMD1-AS1
ILMN_1738429	ATP7A
ILMN_1660320	WASF2
ILMN_1671837	WASF2
ILMN_1671971	KRT8
ILMN_1661415	ZNF847P
ILMN_1661743	OLMALINC
ILMN_1719606	MFF
ILMN_1667402	EPB41L4B
ILMN_1688029	ACTR3BP5
ILMN_1779258	PGK1
ILMN_1663321	LOC440896
ILMN_1705396	PIK3CA
ILMN_1657985	ZNF440
ILMN_1653747	RPS15A
ILMN_1675472	NORAD
ILMN_1717870	GOLGA8B
ILMN_1722409	HSP90AB1
ILMN_1675541	EEF1B2
ILMN_1671586	UGT3A1
ILMN_1652151	TJP2
ILMN_1692871	LINC01829
ILMN_1775053	LINC01829
ILMN_1661078	PHGR1
ILMN_1653573	LINC00892
ILMN_1667925	PDCL3
ILMN_1658921	TNFRSF9
ILMN_1701696	SRP14
ILMN_1665571	LINC01184
ILMN_1798505	SLC16A9
ILMN_1696186	RPL36A
ILMN_1708907	MEIG1
ILMN_1651395	TIGD1
ILMN_1748767	H3-3A
ILMN_1726647	RPS26
ILMN_1678522	RPS26
ILMN_1795856	ELF2
ILMN_1750748	KRT16P3
ILMN_1674790	RASSF10
ILMN_1738546	KRT16P2
ILMN_1675830	H3-3A
ILMN_1738643	FAM41C
ILMN_1657611	SH3RF3
ILMN_1711729	UQCRBP1
ILMN_1673638	RPS3A
ILMN_1722620	LINC01667
ILMN_1802661	LINC02398
ILMN_1665294	HMGN2
ILMN_1669691	TYW1B
ILMN_1703119	PIK3CD-AS1
ILMN_1679450	HNRNPA1
ILMN_1662472	GAGE1
ILMN_1787954	ALG1
ILMN_1709313	GAGE2C
ILMN_1655454	ZEB2
ILMN_1691563	GAGE2C
ILMN_1674097	GAGE2B
ILMN_1690611	CELSR1
ILMN_1732863	DGCR5
ILMN_1705371	DGCR5
ILMN_1764225	GAGE6
ILMN_1685710	GAGE1
ILMN_1742887	LAMTOR5
ILMN_1719694	ARID1B
ILMN_1700918	GAGE6
ILMN_1657125	GAGE1
ILMN_1797704	KRT16P2
ILMN_1653603	DBF4
ILMN_1674497	GAGE1
ILMN_1667134	GTF2I
ILMN_1694569	TMEM242
ILMN_1686937	ETNK1
ILMN_1655384	CLRN2
ILMN_1793275	CLRN2
ILMN_1698961	DDX11L9
ILMN_1710989	GOLGA8S
ILMN_1676792	RPS11
ILMN_1804808	ZNF286A
ILMN_1755199	CCDC144A
ILMN_1702018	KMT2C
ILMN_1653469	RPL12
ILMN_1661344	LOC645188
ILMN_1728681	HERC2
ILMN_1740041	HERC2P7
ILMN_1686341	TANGO6
ILMN_1777343	TMEM14B
ILMN_1794989	TMEM191B
ILMN_1807463	IGSF3
ILMN_1711145	IGSF3
ILMN_1664909	TET1
ILMN_1659207	ATP5MF
ILMN_1728059	RPL23AP7
ILMN_1782465	GOLGA6L5P
ILMN_1696403	PLA2G10
ILMN_1724109	CTBP2
ILMN_1682520	PLA2G12A
ILMN_1722377	RNFT1
ILMN_1663416	RPL17
ILMN_1656208	HSP90AA1
ILMN_1776523	PVR
ILMN_1666408	GLTP
ILMN_1704291	CHCHD2
ILMN_1768617	CASC15
ILMN_1743673	FAM86C2P
ILMN_1677237	CHCHD2
ILMN_1665333	SUMO2
ILMN_1793320	FAM90A13P
ILMN_1723935	LINC00965
ILMN_1710264	GGT3P
ILMN_1652604	GGT1
ILMN_1748309	GGT8P
ILMN_1710536	TMEM200C
ILMN_1742485	RPL21
ILMN_1806044	LINC00965
ILMN_1720745	HNRNPA1
ILMN_1675018	IQCF4P
ILMN_1748539	FAM90A20P
ILMN_1692924	MTHFD1L
ILMN_1737425	DEFB108B
ILMN_1739685	PRAMEF20
ILMN_1666891	LINC01625
ILMN_1691611	HNRNPA1P10
ILMN_1746634	LINC02693
ILMN_1726443	LOC442132
ILMN_1712204	NSRP1
ILMN_1656424	SNRPE
ILMN_1685179	ZNF248
ILMN_1744302	LINC00965
ILMN_1725834	FAM90A7P
ILMN_1677570	USP24
ILMN_1800419	CTBP2
ILMN_1661451	FAM138F
ILMN_1705648	ACR
ILMN_1704858	FAM90A25P
ILMN_1724566	SH3GL1P1
ILMN_1699455	FAM90A7P
ILMN_1658072	IGBP1
ILMN_1724634	LINC00965
ILMN_1724782	FAM90A25P
ILMN_1668565	RMI1
ILMN_1655201	FAM207A
ILMN_1702850	FAM90A13P
ILMN_1663551	FLJ37453
ILMN_1699182	CCDC179
ILMN_1669796	ZNF705A
ILMN_1664124	FLJ13224
ILMN_1678300	KPNA2
ILMN_1677852	ANKRD20A9P
ILMN_1702794	HYMAI
ILMN_1655519	FAM90A14P
ILMN_1731174	RPSA
ILMN_1758025	RNF185
ILMN_1755076	FLJ25758
ILMN_1710007	KIAA1109
ILMN_1681688	ASH1L-AS1
ILMN_1762208	ASH1L-AS1
ILMN_1708570	LINC00965
ILMN_1660709	POU5F1P4
ILMN_1700616	ZNF815P
ILMN_1719546	LOC202181
ILMN_1789983	LINC00965
ILMN_1807136	CROCCP2
ILMN_1670957	LGALS8-AS1
ILMN_1652734	ZNF541
ILMN_1662189	LINC00965
ILMN_1670932	RPL7
ILMN_1669505	CDC42BPB
ILMN_1721115	LINC00965
ILMN_1769329	LOC645752
ILMN_1793445	TGFBR3L
ILMN_1661608	CXorf49
ILMN_1746695	ANKRD36BP2
ILMN_1652894	TMEM231
ILMN_1676703	STXBP5-AS1
ILMN_1664099	GLIS3
ILMN_1665323	RSKR
ILMN_1749068	LINC00965
ILMN_1759520	GJB6
ILMN_1790857	LINC00965
ILMN_1711156	GRK3
ILMN_1746485	RPS28
ILMN_1674104	S100A7L2
ILMN_1679042	ZNF598
ILMN_1726080	FAM236A
ILMN_1695370	RPS3A
ILMN_1654857	GFY
ILMN_1801619	PABPC1L2B
ILMN_1663696	C5orf60
ILMN_1799826	PTPRVP
ILMN_1699339	ZNF559
ILMN_1690704	CBY3
ILMN_1668353	ADORA2A-AS1
ILMN_1715525	ARL17A
ILMN_1718931	LINC00514
ILMN_1714955	AIDA
ILMN_1781270	ADAM6
ILMN_1699722	POM121L10P
ILMN_1692902	TENM4
ILMN_1736346	CHEK2P2
ILMN_1669659	C11orf91
ILMN_1672624	LINC00643
ILMN_1684448	RPS8
ILMN_1656301	HERC2
ILMN_1661647	LINC00265
ILMN_1661158	LINC01347
ILMN_1653601	TLK2
ILMN_1661128	CD99P1
ILMN_1740188	CD99P1
ILMN_1660439	RPL3
ILMN_1654496	LRRC77P
ILMN_1736254	SPATA31E1
ILMN_1781222	XGY2
ILMN_1684258	RPS28
ILMN_1776047	HSP90AB3P
ILMN_1659989	RPL22
ILMN_1676041	ZFP62
ILMN_1688665	ARPP19
ILMN_1685323	CXADRP2
ILMN_1673620	KIF26B
ILMN_1696939	LINC01704
ILMN_1652675	DEXI
ILMN_1667653	PDCD6IPP2
ILMN_1702450	SETMAR
ILMN_1685447	COL6A4P2
ILMN_1794407	FAM197Y1
ILMN_1664907	FAM90A25P
ILMN_1752746	LINC00607
ILMN_1653522	SETMAR
ILMN_1707965	ZFHX4-AS1
ILMN_1653260	ARL6IP1
ILMN_1738607	RPL39
ILMN_1693404	DNAJB14
ILMN_1726623	TERF1
ILMN_1672583	COX4I1
ILMN_1673085	ZCCHC9
ILMN_1657816	NFE4
ILMN_1728898	SPINK8
ILMN_1699806	ERCC3
ILMN_1672755	RPL32
ILMN_1660227	LINC00999
ILMN_1681003	SNX19
ILMN_1746923	PARD6B
ILMN_1696526	SNX19
ILMN_1666212	SNX19
ILMN_1721651	UBE2H
ILMN_1669540	FABP9
ILMN_1702234	RPL6
ILMN_1685553	FABP12
ILMN_1682067	TMEM167A
ILMN_1735265	SPATA31E1
ILMN_1805833	FAM90A27P
ILMN_1714458	LINC00863
ILMN_1671132	ANKRD30BP2
ILMN_1706864	SETMAR
ILMN_1651760	TYW3
ILMN_1681643	PCP4L1
ILMN_1667957	LINC01761
ILMN_1664854	RAD51AP1
ILMN_1748437	UBL5
ILMN_1771049	TAMM41
ILMN_1670879	CYP4F3
ILMN_1747573	IGF2BP2-AS1
ILMN_1669605	CLIC4
ILMN_1716639	URAD
ILMN_1651694	CHCHD2
ILMN_1781753	LLPH
ILMN_1685488	LOC100287896
ILMN_1683552	SSBP3
ILMN_1739681	LOC646762
ILMN_1741662	TMC5
ILMN_1706404	KRT18
ILMN_1730791	AFDN-DT
ILMN_1778139	NF1
ILMN_1668436	ZAR1L
ILMN_1705264	ARHGAP42
ILMN_1673495	WBP11P1
ILMN_1660999	WBP11P1
ILMN_1657901	ZNF729
ILMN_1725225	ZSCAN18
ILMN_1676836	CCDC18-AS1
ILMN_1692545	NPM1
ILMN_1683017	HMGN2
ILMN_1738402	POTEKP
